"operator_name","operator_id","invoice_id","issued_date","quantity","price"
"PiBi Cloud SRL",51,19313,"2017-12-29",10,1723.63
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,273328
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,54600
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,950
"TRULUCK ENTERPRISE SRL",55,19990,"2017-12-28",1,175000
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,273328
"TRULUCK ENTERPRISE SRL",55,19988,"2017-12-28",15,1500
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,950
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,273328
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,200
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,950
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,311100
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,200
"TRULUCK ENTERPRISE SRL",55,19989,"2017-12-28",1,63000
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,14520
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,311100
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,200
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,14520
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,311100
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,153000
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,14520
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,9600
"TRULUCK ENTERPRISE SRL",55,19990,"2017-12-28",1,116936.72
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,153000
"TRULUCK ENTERPRISE SRL",55,19988,"2017-12-28",1,10000
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,9600
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,153000
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,6145
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,9600
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,428850
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,6145
"TRULUCK ENTERPRISE SRL",55,19989,"2017-12-28",1,18923.75
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,86400
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,428850
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,6145
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,86400
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,428850
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,611420
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,86400
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,3250
"TRULUCK ENTERPRISE SRL",55,19991,"2017-12-28",1,90000
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,611420
"TRULUCK ENTERPRISE SRL",55,19988,"2017-12-28",1,1762.78
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,3250
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,611420
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,13807.18
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,3250
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,236104
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,27247.02
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,13807.18
"TRULUCK ENTERPRISE SRL",55,19989,"2017-12-28",1,645
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,236104
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,13807.18
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,27247.02
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,236104
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,4430
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,27247.02
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,12958.37
"TRULUCK ENTERPRISE SRL",55,19991,"2017-12-28",1,55653.73
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,4430
"TRULUCK ENTERPRISE SRL",55,19988,"2017-12-28",1,5000
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,54600
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,12958.37
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,4430
"TRULUCK ENTERPRISE SRL",55,20045,"2017-12-28",1,13814.5
"TRULUCK ENTERPRISE SRL",55,19971,"2017-12-28",1,54600
"TRULUCK ENTERPRISE SRL",55,19986,"2017-12-28",1,12958.37
"ESCUELA DE CALIDAD MORRISON SRL",12,19262,"2017-12-26",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19262,"2017-12-26",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,19228,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19221,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19232,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19225,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19243,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19229,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19222,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19233,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19226,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19219,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19230,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19223,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19234,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19227,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19220,"2017-12-22",1,20000
"PiBi Cloud SRL",51,19231,"2017-12-22",1,86362.04
"ESCUELA DE CALIDAD MORRISON SRL",12,19224,"2017-12-22",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19235,"2017-12-22",1,20000
"TRULUCK ENTERPRISE SRL",55,19218,"2017-12-21",22,1700
"TRULUCK ENTERPRISE SRL",55,19980,"2017-12-21",22,1700
"TRULUCK ENTERPRISE SRL",55,19970,"2017-12-21",1,13709
"TRULUCK ENTERPRISE SRL",55,19981,"2017-12-21",1,13709
"ESCUELA DE CALIDAD MORRISON SRL",12,19217,"2017-12-21",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,19188,"2017-12-20",2,8000
"ESCUELA DE CALIDAD MORRISON SRL",12,19204,"2017-12-20",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19179,"2017-12-20",1,20000
"PiBi Cloud SRL",51,19178,"2017-12-19",3,97507.59
"PiBi Cloud SRL",51,19178,"2017-12-19",1,143790
"PiBi Cloud SRL",51,19178,"2017-12-19",9,28973.69
"PiBi Cloud SRL",51,19178,"2017-12-19",40,1745.85
"PiBi Cloud SRL",51,19178,"2017-12-19",1,135953.45
"PiBi Cloud SRL",51,19178,"2017-12-19",2,51725.46
"PiBi Cloud SRL",51,19178,"2017-12-19",9,63333.5
"ESCUELA DE CALIDAD MORRISON SRL",12,19122,"2017-12-16",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19108,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18953,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18973,"2017-12-15",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,19187,"2017-12-15",22,10000
"ESCUELA DE CALIDAD MORRISON SRL",12,18970,"2017-12-15",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18961,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,19110,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18958,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18983,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18913,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18972,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18963,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18960,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19109,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18953,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18907,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18974,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18970,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18962,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18958,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19068,"2017-12-15",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18938,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18972,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18964,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18960,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,19109,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18957,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18907,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18974,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18971,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18962,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18959,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,19108,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18938,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18973,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18964,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18961,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,19110,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18957,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18913,"2017-12-15",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18983,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18971,"2017-12-15",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18963,"2017-12-15",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18959,"2017-12-15",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18671,"2017-12-14",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18670,"2017-12-14",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18626,"2017-12-14",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18670,"2017-12-14",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18627,"2017-12-14",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18671,"2017-12-14",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18669,"2017-12-14",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18598,"2017-12-13",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18580,"2017-12-13",2,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18573,"2017-12-12",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18553,"2017-12-08",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18550,"2017-12-08",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18555,"2017-12-08",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18552,"2017-12-08",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18554,"2017-12-08",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18550,"2017-12-08",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18552,"2017-12-08",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18548,"2017-12-08",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18554,"2017-12-08",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18551,"2017-12-08",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18553,"2017-12-08",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18549,"2017-12-08",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18555,"2017-12-08",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18551,"2017-12-08",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18543,"2017-12-07",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18531,"2017-12-07",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18541,"2017-12-07",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18528,"2017-12-07",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18543,"2017-12-07",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18532,"2017-12-07",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18542,"2017-12-07",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18529,"2017-12-07",1,20000
"PiBi Cloud SRL",51,18534,"2017-12-07",1,146200
"ESCUELA DE CALIDAD MORRISON SRL",12,18526,"2017-12-07",8,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18542,"2017-12-07",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18530,"2017-12-07",1,6000
"PiBi Cloud SRL",51,18535,"2017-12-07",1,60000
"ESCUELA DE CALIDAD MORRISON SRL",12,18527,"2017-12-07",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18478,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18506,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18501,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18496,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18503,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18498,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18479,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18507,"2017-12-06",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18502,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18497,"2017-12-06",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18477,"2017-12-06",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18504,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18499,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18479,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18502,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18497,"2017-12-06",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18478,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18505,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18500,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18496,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18503,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18498,"2017-12-06",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18470,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18450,"2017-12-05",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18476,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18457,"2017-12-05",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18471,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18454,"2017-12-05",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18461,"2017-12-05",2,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18472,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18455,"2017-12-05",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18466,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18475,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18456,"2017-12-05",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18433,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18423,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18443,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18436,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18430,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18421,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18447,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18440,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18434,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18424,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18444,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18437,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18431,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18421,"2017-12-04",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18448,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18441,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18435,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18429,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18445,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18438,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18432,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18422,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18449,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18442,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18435,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18429,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18446,"2017-12-04",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18439,"2017-12-04",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18414,"2017-12-03",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18414,"2017-12-03",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,20788,"2017-12-03",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18415,"2017-12-03",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18415,"2017-12-03",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,18408,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18412,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18405,"2017-12-02",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18409,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18412,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18406,"2017-12-02",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18410,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18413,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18407,"2017-12-02",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18411,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18404,"2017-12-02",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18383,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18378,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18372,"2017-12-01",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18387,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18382,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18375,"2017-12-01",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18369,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18384,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18379,"2017-12-01",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18373,"2017-12-01",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18388,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18383,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18376,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18370,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18385,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18380,"2017-12-01",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18374,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18389,"2017-12-01",22,10000
"ESCUELA DE CALIDAD MORRISON SRL",12,18383,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18377,"2017-12-01",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18371,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18386,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18381,"2017-12-01",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18375,"2017-12-01",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18360,"2017-11-30",1,6000
"TRULUCK ENTERPRISE SRL",55,19979,"2017-11-30",1,88346.25
"ESCUELA DE CALIDAD MORRISON SRL",12,18364,"2017-11-30",1,6000
"TRULUCK ENTERPRISE SRL",55,19946,"2017-11-30",1,1452212.34
"ESCUELA DE CALIDAD MORRISON SRL",12,18365,"2017-11-30",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18359,"2017-11-30",1,20000
"TRULUCK ENTERPRISE SRL",55,19978,"2017-11-30",1,1452212.34
"ESCUELA DE CALIDAD MORRISON SRL",12,18366,"2017-11-30",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18349,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18353,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18357,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18350,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18354,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18347,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18358,"2017-11-29",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,18351,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18355,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18348,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18352,"2017-11-29",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18356,"2017-11-29",1,20000
"PiBi Cloud SRL",51,18346,"2017-11-28",1,7896.28
"PiBi Cloud SRL",51,18346,"2017-11-28",1,7185
"PiBi Cloud SRL",51,18346,"2017-11-28",1,30016.63
"ESCUELA DE CALIDAD MORRISON SRL",12,18334,"2017-11-28",1,20000
"PiBi Cloud SRL",51,18346,"2017-11-28",1,479
"ESCUELA DE CALIDAD MORRISON SRL",12,18339,"2017-11-28",1,20000
"PiBi Cloud SRL",51,18346,"2017-11-28",1,13853.83
"ESCUELA DE CALIDAD MORRISON SRL",12,18323,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18316,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18329,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18320,"2017-11-27",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18306,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18326,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18317,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18321,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18307,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18327,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18318,"2017-11-27",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,18304,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18322,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18308,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18328,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18319,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18305,"2017-11-27",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18301,"2017-11-25",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18294,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18297,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18291,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18295,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18292,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18296,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18285,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18293,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18290,"2017-11-24",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18279,"2017-11-23",1,23500
"ESCUELA DE CALIDAD MORRISON SRL",12,18283,"2017-11-23",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,18270,"2017-11-23",1,20000
